youtube_id,time_start,time_end,split
zCnm9ZspiX0,001237,001247,train
M2gn10R9dF0,000121,000131,train
BmoYmHfqbRE,000138,000148,train
yCgpRnITtmk,000048,000058,train
2cNGpqhTLiU,000183,000193,train
kcQbaMWtcQA,000240,000250,train
MxEN3dlXCtc,000253,000263,train
j-uQCNW8ATw,000017,000027,train
4sHrGfHbw28,000020,000030,train
vt1l_KUuy3g,000094,000104,train
VfycFDW7s3A,000144,000154,train
Bi--hUnXS9A,000019,000029,train
FMeBI97BUFA,001090,001100,train
lGwuTaLti8Y,000075,000085,train
JdfGJD4lhiw,000003,000013,train
bUKQCyQ52jk,000068,000078,train
KFeSAe4R_6w,000502,000512,train
6jcDGC4LF5s,001022,001032,train
KQ81sWNHF2o,000051,000061,train
jQmz2jsDl8E,000067,000077,train
1vcbRgLeQds,000172,000182,train
Jn5rQyyUXws,000036,000046,train
xmSYWXy_cYc,000054,000064,train
4FSruUfQ58A,000055,000065,train
AawvW-EX7bI,000178,000188,train
-P6oVaW_u9E,000097,000107,train
piWyhxLHVyA,000157,000167,train
59DlGmeByY4,000001,000011,train
ZZDj2hnx1BM,000000,000010,train
ImRJ397OX9g,000210,000220,train
I82QKb2JNEc,000093,000103,train
f_ntGdwa5p4,000207,000217,train
Jsk9lXuPq5A,000082,000092,train
-Oz98vEzVNs,000007,000017,train
PiYmbDvOJHQ,000010,000020,train
GfoRk5N28-8,000000,000010,train
GoxW3XIr4Og,000000,000010,train
zMkgBjrU_pw,000000,000010,train
QMn4a6nOPPg,000051,000061,train
B5qWC4NHVOU,000000,000010,train
Je5-scgMg4k,000000,000010,train
eB3Iacx8xRw,000000,000010,train
iOD2hs1mtQA,000000,000010,train
YJ-dwWRjr7I,000000,000010,train
2tInVa0nnn0,000000,000010,train
ZonsQM9Pirs,000000,000010,train
K3FXMbR_8jg,000000,000010,train
0Hw7V9ipi5Y,000000,000010,train
7YBLlW17bT8,000000,000010,train
V16rfRAHywA,000000,000010,train
mk06Rpq1pJg,000000,000010,train
kKCx1tCDk3c,000000,000010,train
wCgk9kJ-YlA,000000,000010,train
olg22dlhPg0,000000,000010,train
05cFnBCUBYo,000007,000017,train
83dfbni9GYI,000000,000010,train
7siD6Sa5KX0,000032,000042,train
OD0es7hym3M,000000,000010,train
J9kTtnSZbPc,000000,000010,train
ddwAfnUlz9s,000000,000010,train
wBORV5OrOY0,000029,000039,train
07jVA81NDiw,000000,000010,train
bK7bC8IArZg,000000,000010,train
8sgDmVPqsbo,000000,000010,train
AQ7ALFFTaEQ,000000,000010,train
bQ6iz01LOuY,000000,000010,train
p6QQJobZMfg,000000,000010,train
0nEW6mEIZtw,000000,000010,train
OLiRxc5Uiq0,000000,000010,train
yJY2lw6inDw,000011,000021,train
9UduezXK-HU,000000,000010,train
1R_4h5-Oh0c,000011,000021,train
XlE2aTd3UA0,000000,000010,train
RFu64TGmCUQ,000000,000010,train
PPBLYnq4s1w,000005,000015,train
y29xkFeT0fo,000000,000010,train
VA2fF1LMfsY,000309,000319,train
AZrmP4GhvUI,000135,000145,train
UPCTe02voHY,000275,000285,train
JMrSVy9mRwA,000187,000197,train
YXTsZnFuRwg,000138,000148,train
G0H7Ci13xjM,000001,000011,train
nenz_2mnic0,000169,000179,train
uEQWJN3IHQE,000291,000301,train
rgQINDw91kA,000239,000249,train
06HBsMpx9SM,000012,000022,train
-514AQUrSow,000058,000068,train
IAp3YZVt9qk,000148,000158,train
LG2hEf9ueAM,000178,000188,train
jZ-RKDUgTZc,000529,000539,train
sC7OI7wC6GA,000052,000062,train
lcTwwWaab4I,000139,000149,train
bFmqgmfkTwM,000067,000077,train
KcCx9QPDZ4Q,000015,000025,train
m12BPEN6Y3s,000150,000160,train
eG0Pu2uM5q0,000114,000124,train
JdtBhLpT07g,000274,000284,train
uerArbKkQ2U,000079,000089,train
-NcjRkHaivA,000060,000070,train
M3j2M00VskE,000006,000016,train
0PQFH-5b2D8,000184,000194,train
RaAKqfzgFhU,000038,000048,train
Ve42sVSxB4k,000103,000113,train
g5m6ohSfQXk,000149,000159,train
217DuSmGjWU,000018,000028,train
sU8NJEPH7IQ,000143,000153,train
B4fBVrtr3Qo,000147,000157,train
1nsKFpxUfsg,000036,000046,train
5GluESnJDxQ,001008,001018,train
xpx20FTLDSg,000149,000159,train
HpP_7yMnD54,000021,000031,train
n-Awmp1QsN4,000020,000030,train
J8l4PCAsIOA,000007,000017,train
S51wAJ5rS9I,000237,000247,train
M8ozMH38TQA,000440,000450,train
A5t1K7E7uTM,000032,000042,train
a5pXoV2veXE,000015,000025,train
FWx9d8nPnJY,000003,000013,train
7glCYupAVN4,000054,000064,train
0IPSrG2K83M,000000,000010,train
QIG91tXrTPo,000024,000034,train
bJmvjaEmY68,000062,000072,train
UtFyImPY2io,000152,000162,train
TwSUMZOrLyE,000139,000149,train
W9qt_IsF7TY,000047,000057,train
E6KByvFUj_U,000000,000010,train
SGp4zW--_rY,000179,000189,train
630kGLh2T7k,000053,000063,train
_7h4ubdyyX4,000117,000127,train
cMPOYU4EYaE,000070,000080,train
F__Uc2BPWfg,000043,000053,train
7d5kZNhzZXE,000403,000413,train
6-GNRJtpgU0,000109,000119,train
b16_un_Sdfs,000088,000098,train
wLA_-n4Ogk4,000035,000045,train
s0mn6LoU1kA,000136,000146,train
NdyZQyybKBo,000091,000101,train
DHezJAH3gQ8,000136,000146,train
8S_5ZruMosc,000029,000039,train
DGhCE3xIfOg,000085,000095,train
mkEXvmP16X4,000269,000279,train
x-U7HUTiYYo,000178,000188,train
Xcju0_qTe_A,000094,000104,train
RWw7jc7aWmw,000010,000020,train
GTREdmWoZhI,000055,000065,train
eeuq0J9IjkM,000028,000038,train
KE9oPEo2a-A,000132,000142,train
saJQ6BrsT6o,000061,000071,train
aeAgrglsZh4,000000,000010,train
cUm3tEfYd44,000375,000385,train
DkPeSIBQlDw,000142,000152,train
l4co2plqHAc,000057,000067,train
TwwfsKaK0-o,000111,000121,train
e5tfEcfb9OQ,000914,000924,train
4-dI5vRgGWQ,000008,000018,train
jQ-we3Van3E,000505,000515,train
B45O5QhK91w,000063,000073,train
kmH8PFDMTVc,000085,000095,train
-K-uDO6XEPA,000049,000059,train
dKP9eNsQNv0,000003,000013,train
7jLSpGBEYPI,000012,000022,train
_qTc6uZUzKU,000036,000046,train
pIxzPP5JUT4,000070,000080,train
VgY2Gts3P7E,000024,000034,train
hLXQBt_pJd4,000052,000062,train
vVJAxTNXXF8,000053,000063,train
iDo5V8rIJUo,000023,000033,train
qbFqbEweHIA,000000,000010,train
zkGX3Th5jn0,000004,000014,train
AiKoC6xwVjo,000058,000068,train
vwcbEXWfR_k,000022,000032,train
LdPFackHVAg,000064,000074,train
zJ8tPiahINc,000000,000010,train
S-D7WNW1jzg,000003,000013,train
sDpb0d1HGJA,000019,000029,train
YkcvmcmUHbg,000280,000290,train
zYhGkboEfbY,000246,000256,train
19ZQ1IG5r_k,000000,000010,train
a4m4L6USE_I,000180,000190,train
Z-vvXMjXVZ4,000197,000207,train
AAg9Od_eIFM,000007,000017,train
l7btM9ahLx4,000154,000164,train
WH7DmCujNkM,000009,000019,train
hiaaSx0Yx0o,000287,000297,train
0lagazoJNl4,000013,000023,train
f5bGrq2GbPM,000005,000015,train
k7C-ihDzoWQ,000097,000107,train
3wISg1oUFvs,000071,000081,train
7ucaFRheQSg,000004,000014,train
l7_OLgnVNes,000022,000032,train
dttFg77eEBo,000004,000014,train
Y4SGAiN4Ohw,000012,000022,train
KAuFCTcHITE,000174,000184,train
MPQdZf3SFLk,000029,000039,train
734Aa_qujpo,000095,000105,train
m0Fhvkq1-N8,000009,000019,train
prOi9l60nOI,000092,000102,train
k1Q7U65XalE,000089,000099,train
IawxBPXula0,000175,000185,train
5Kh9aIt-nDw,000002,000012,train
vDj422ymQSE,000059,000069,train
KvN56wYWiDM,000087,000097,train
V92nJ8wKCbA,000104,000114,train
9qiZmSjCHco,000335,000345,train
DjvVlnRU6Ss,000000,000010,train
HxfwLkoj2gs,000292,000302,train
WGWLLDTYxJc,000049,000059,train
JrNCqk1R5eY,000012,000022,train
q0e3jfHfYv0,000030,000040,train
N4Clfkou6oM,000040,000050,train
G0-SBE6iyBU,000017,000027,train
6PRj_Kdvr1A,000181,000191,train
jY2N5gOu5sw,000121,000131,train
I_zYVBke1d4,000246,000256,train
Dwk2lAHORIw,000045,000055,train
88R3C20KoOU,000067,000077,train
8fJGBai_2gs,000105,000115,train
spTevrh1tMI,000015,000025,train
1-qCqfG-iMg,000040,000050,train
Fx8rJn8KRZM,000281,000291,train
z9bkS1m8oBQ,000400,000410,train
uH4TF9gl21I,000076,000086,train
6-OwlRSR0qk,000110,000120,train
RS8Q-SEHaUw,000004,000014,train
M0Fu7K3Ba-o,000026,000036,train
ZPVZphvD2NA,000149,000159,train
JgL16l2a280,000065,000075,train
1VfEeERUGKM,000228,000238,train
rE5IWS5nyE4,000007,000017,train
kNmtZzSJj0U,000175,000185,train
bXYwMTc9rHA,000092,000102,train
OG1IRQyhgs8,000457,000467,train
Tnt0D9s7Qes,000132,000142,train
w3pJXcjtyyw,000162,000172,train
dc84Xu6R1cA,000107,000117,train
AxpxsMheLZ4,000134,000144,train
IwGbDIbg58c,000021,000031,train
ZKeUk3ytP50,000206,000216,train
A1rYh-cr67c,000168,000178,train
wiso4SuvsKs,000483,000493,train
N0ZbDTuOlQA,000059,000069,train
teETUlytNmU,000211,000221,train
Bedt6pQucJ0,000021,000031,train
ZLfyxT77Zw8,000241,000251,train
TTaNaGAR2YA,000152,000162,train
NFA2Q57hZYc,000011,000021,train
Db35FXmwa6c,000006,000016,train
7h-oiNSeFWI,000296,000306,train
D6B1qRNgTmE,000193,000203,train
rkPjfFC3NOo,000083,000093,train
I1HR0kGV4ec,000010,000020,train
TsR7ZrkPX2Q,000043,000053,train
TuCc2RwG2fM,000354,000364,train
kNfBqTALdaI,000180,000190,train
x4YgjKh48Pc,000065,000075,train
P1Q-D0gw734,000056,000066,train
Nvl_96JcxAg,000027,000037,train
ixyXlqdvouo,000133,000143,train
Y41Mo5AnDiw,000176,000186,train
S3Hqo5VssQk,000000,000010,train
qotfgy8bsGY,000021,000031,train
O8hx7asUuPg,000216,000226,train
8yfHzGxzu04,000010,000020,train
h_msCwIlmT0,000020,000030,train
ltdI5DN2s8A,000027,000037,train
x2g1qflxARk,000003,000013,train
_K_M1Dn6m4U,000000,000010,train
owhZSfriCQU,000459,000469,train
esLA6tBNTbw,000137,000147,train
LjRWFMiB9_g,000154,000164,train
56TmB90VrJo,000041,000051,train
2CApmRb1jVg,000060,000070,train
ub2bJ8-YEns,000004,000014,train
YaZmm-muwns,000034,000044,train
OrtnlwoG39c,000014,000024,train
jb9QwKFKhp4,000054,000064,train
hYsqNr7DICc,000024,000034,train
6OCJBqrOjkI,000024,000034,train
gVAxJ0pGTT0,000060,000070,train
qddsHGDsohk,000024,000034,train
MyElD7nDC1Y,000011,000021,train
0XI00rbag0E,000004,000014,train
sf18WasTCdM,000024,000034,train
1BvEXt0km8I,000033,000043,train
yMZ8TkOCGWU,000000,000010,train
8_FmjTVGZ1w,000002,000012,train
u5pTi3pjt7Y,000035,000045,train
BG9YLTtPfjQ,000012,000022,train
o1tBfSsbmPI,000049,000059,train
BixZBtLiOgY,000020,000030,train
SBymLh0uNOw,000127,000137,train
MdaQrmO1Kuw,000012,000022,train
afRfhgiaMUg,000031,000041,train
lUSnEfyTIl4,000048,000058,train
SrXS4oPZ-8U,000041,000051,train
rjcBUNC-1sw,000008,000018,train
uuOieuExzLQ,000000,000010,train
4L1C6dExEDg,000195,000205,train
x6qNRq9DNis,000000,000010,train
wbBxcOqkNoU,000073,000083,train
4P5r35BINk0,000216,000226,train
VGRP4uwTKc8,000122,000132,train
ubgBPIylq5A,000068,000078,train
6nfBmmrMUxw,000135,000145,train
e75Julo-RQg,000005,000015,train
eSBZ9UQx38w,000091,000101,train
xtI6Icm2Gbs,000033,000043,train
DuGeSlEfFjk,000295,000305,train
Mx0LfNB5UpM,000180,000190,train
rasvhB1Oaic,000005,000015,train
EFCrxv1qcaw,000015,000025,train
myT0YiXgkDY,000104,000114,train
HzvDZ7QqO_c,000057,000067,train
x0EV6toYaUk,000043,000053,train
lZBGS4Wz6fw,000159,000169,train
rpM2FkrJXBE,000000,000010,train
W_l281jn7bE,000018,000028,train
GMOXwHzeIlQ,000064,000074,train
1bOoCGS2_XA,000306,000316,train
XILxwnvvitA,000024,000034,train
zfk-PumTcM4,000010,000020,train
r-CU6vcbc2Q,000066,000076,train
QYE8rVl8kNY,000014,000024,train
SICBF6dPgFc,000000,000010,train
60QYxbnDRq0,000019,000029,train
e5Z_ety6yqU,000011,000021,train
fzwDjPILNc8,000434,000444,train
OUM4TI_eyGo,000037,000047,train
_k0bshPFxEI,000100,000110,train
LVumwaw9WzQ,000253,000263,train
MRw0qNEMnis,000185,000195,train
ZrtUHx_ghJY,000001,000011,train
C6SXG-Zl2Gc,000007,000017,train
T01QMxrUda4,000000,000010,train
-OJjKC3HSoE,000498,000508,train
iwsvTVt3rWw,000058,000068,train
mENzYMME6xY,000078,000088,train
FC4PXnw_Lrw,000123,000133,train
A1LJ7K6eOgQ,000003,000013,train
s5tAQJtKCus,000000,000010,train
R9zEwOi7gyU,000029,000039,train
67hUrAn3VnE,000000,000010,train
F-7Z1n3eDMg,000018,000028,train
JDBr3p6Yyo0,000032,000042,train
VfmMdXe3VVo,000012,000022,train
oFgsUiOfSGM,000000,000010,train
POM6US533P0,000017,000027,train
sfi00mmMJ48,000009,000019,train
aBTRTqMi-wM,000001,000011,train
MHonSZ_Y_GQ,000043,000053,train
l6qhPgHHXr0,000000,000010,train
H0vT1MApiw0,000000,000010,train
abjzEE_RX18,000012,000022,train
AsJgDPLu_ro,000011,000021,train
FCoadAA-eUg,000000,000010,train
UtKtEPxAqqY,000009,000019,train
_lYy9DQUkiY,000004,000014,train
_cf5SeL1da0,000007,000017,train
ZqXv3AQl3eg,000104,000114,train
E2iBgyvSZ9U,000018,000028,train
5rGDXplF1XE,000000,000010,train
RiCgdULyIeI,000013,000023,train
_55umjahEOc,000000,000010,train
kKaGp6efPPY,000000,000010,train
UEqe808Nvqo,000000,000010,train
VJp-PVGxMBg,000000,000010,train
hqGLjDQxwKU,000000,000010,train
1SivOp5wzR4,000000,000010,train
rFnYMOMwHHk,000002,000012,train
WDSg2MPOdGs,000009,000019,train
Emc4SsrL2ac,000000,000010,train
4fDauR8Owtk,000090,000100,train
NG1Yw9jKnM0,000000,000010,train
ZbelRhASHww,000000,000010,train
VHv73P85e54,000000,000010,train
OBm8hp6RBpw,000014,000024,train
4yLMvPHUjp0,000018,000028,train
l0IbxJrvkps,000000,000010,train
MGM2pYIlj9s,000009,000019,train
MAmtHQIws7Q,000039,000049,train
g5WozmwLles,000014,000024,train
JDdb4kNuKOE,000013,000023,train
EUnzrSuhd7A,000007,000017,train
SZYfXnoTmPE,000255,000265,train
P2fMZLoM6rs,000061,000071,train
KaydIYnjxcA,000001,000011,train
U99IOEerPLo,000002,000012,train
Xx6O2OK8aLc,000434,000444,train
zvWzFXOZwPE,000000,000010,train
tBYysAW5lmA,000300,000310,train
5S0S8Tft-hI,000000,000010,train
qbs24Ldn5u8,000098,000108,train
hgZfdMsARZk,000009,000019,train
CNy2f7f_gxg,000081,000091,train
u7BALSDdbw4,000042,000052,train
5J2GWdeaVQ8,000026,000036,train
9GI-CTGudp0,000075,000085,train
ZR1fxdkIInY,000002,000012,train
rYnVViYbae0,000000,000010,train
sI4jHP_4bpo,000152,000162,train
natq1s469i8,000015,000025,train
nDtlkWBa5KY,000019,000029,train
SZZk7jJAhZ4,000012,000022,train
Hv7fi21CdG8,000024,000034,train
yxEGKC4YHes,000000,000010,train
bsEhjvqL4cw,000005,000015,train
hXztequDRPo,000183,000193,train
9F64vcwMFyU,000036,000046,train
DVzHuIXkrRE,000044,000054,train
efWhZpBtPOs,000034,000044,train
ZSYJC8QOoh8,000019,000029,train
9vOJ_EAXmhY,000000,000010,train
hY7VHetxSYk,000003,000013,train
RtLoIMLSbS8,000003,000013,train
wczvD-5wdvM,000292,000302,train
UP1TePkCdMk,000001,000011,train
e9F0bX_CFBk,000000,000010,train
POrg0Yfa3TE,000023,000033,train
bNym1Z5V3S0,000272,000282,train
LW3YaXGv5Mc,000030,000040,train
6ce-ODc7v-Q,000030,000040,train
UQIvW2n-jp0,000025,000035,train
KbMAhi2s-go,000008,000018,train
fexXcUETfu0,000087,000097,train
ywIUEa7PVzs,000050,000060,train
c3rtrQ8EYew,000000,000010,train
fYAHTmvuYzM,000484,000494,train
1yNtzcAsYM4,000330,000340,train
0hzi3pGX9TQ,000030,000040,train
3f1SZDAv-Dw,001266,001276,train
-18X6h92xpw,000024,000034,train
A1oge1pGz74,000243,000253,train
0M1SkaJJcV0,000191,000201,train
8qnE63Mfa1s,000066,000076,train
6EvsxeJTD2Y,000449,000459,train
VcOcmdWsCi8,000170,000180,train
0xS32LBYiWA,000032,000042,train
p_keyvOFU4U,000051,000061,train
FSxnsMZTDLk,000028,000038,train
MRL_QqebIHE,000011,000021,train
xN4iv4XzQhY,000155,000165,train
2uYzYTyGw_4,000096,000106,train
Z2O3DEv9ItM,000251,000261,train
Wmc_BCjdufo,000126,000136,train
Mad5Y1r9iTI,000199,000209,train
ARyrI-nDoE8,000002,000012,train
zFzPOsOKog4,000008,000018,train
DNNXuMtfJsI,000382,000392,train
Q1iCbWf13TY,000000,000010,train
tQxCenlYRm8,000105,000115,train
EpbYRgIsQRg,000018,000028,train
9RAX3jBDAo8,001141,001151,train
xCNaxH4PmeE,000041,000051,train
Dl1NDAZJ8lY,000003,000013,train
Nw-X7MCN0ZM,000003,000013,train
owqeMJHjfe8,000003,000013,train
3OECk4OXNpc,000022,000032,train
VJdXhDaPND4,000758,000768,train
D7ZgIUJGcsY,000599,000609,train
1nWfIO-l03k,000990,001000,train
RMyXs-YiDIU,000025,000035,train
Smeg-wr1AWQ,000130,000140,train
N3bROK0uXE4,000010,000020,train
9buMlUu50VM,000055,000065,train
93n2-a52t_4,000009,000019,train
TWgxyrL7EvU,000174,000184,train
I_5Rgw1k9mg,000002,000012,train
yfkNCKlVOoY,000068,000078,train
EP2KbPza-Xg,000268,000278,train
f8J1pnb5sT0,000084,000094,train
s5Fdh_C6rWk,000001,000011,train
HMxe85Qi6nI,000020,000030,train
Y_rtxFTnyWI,000274,000284,train
hRisIK4NSds,000096,000106,train
UbwMryGDO-Q,000075,000085,train
S7SJdtU9vP4,000020,000030,train
raiGqqFmM64,000013,000023,train
0zLBRmW4XIM,000089,000099,train
kRsqcatA89E,000114,000124,train
10DaYl4acVI,000346,000356,train
s_nTjVyg-qo,000133,000143,train
l_jxxpv9hew,000022,000032,train
BvtY-BvEORY,000042,000052,train
lh7MkOo4jzI,000218,000228,train
QKcFjvFw2GM,000124,000134,train
8QxSLAOY100,000096,000106,train
-0L4z8D2eGs,000043,000053,train
DahRSOcVLRY,000150,000160,train
Bku4waXc93M,001156,001166,train
-7tDxxH2g6I,000016,000026,train
CK9pliGQiOs,000219,000229,train
nopI2dh-UQU,000123,000133,train
8Ye63Vtt114,000099,000109,train
3D6ISvLgwH8,000033,000043,train
OOUbiBp5wLQ,000001,000011,train
mKiib4EaEno,000105,000115,train
30yx2xLbPZ4,000028,000038,train
iLeipzCbIRY,000186,000196,train
TFoanS5I1ZY,000028,000038,train
vKjgKN76_h4,000053,000063,train
SH5olE6B5sQ,000025,000035,train
-05qSkAhM6Y,000205,000215,train
vFzmTp8GfuU,000158,000168,train
_usikou9Muc,000031,000041,train
wVZ85U_dgNs,000202,000212,train
ES3xHyEesS8,000045,000055,train
cMVkWCb3fE8,000103,000113,train
0GJDwzYw7wo,000003,000013,train
6zFFYvLmPTI,000004,000014,train
zkyy5cC7SL4,000000,000010,train
NNlXT64FyCY,000002,000012,train
c-m7gaYOGF0,000020,000030,train
jAxlicigO5Y,000011,000021,train
igCZAMVcvsQ,000002,000012,train
FCc-qnF2EfM,000010,000020,train
NbcRkowabg4,000015,000025,train
BMX8QRy7XtM,000000,000010,train
U0z2NCWoViA,000000,000010,train
uG4ip8Eqszs,000022,000032,train
h1MHuVav1kU,000021,000031,train
H5Serpimcb0,000019,000029,train
-3Ck7V6iqPk,000008,000018,train
OLNY6QxRB4U,000012,000022,train
Ksc1t5IkBZo,000001,000011,train
Kti6wMnJYrU,000000,000010,train
B_ksWK1Qsg8,000008,000018,train
BFPKPjBgXIU,000022,000032,train
aeR9wdp1YwE,000023,000033,train
Q65btERYbxg,000005,000015,train
rY_81VW3PvI,000057,000067,train
KFDb_WxHPLg,000006,000016,train
GrwhR6vJASs,000027,000037,train
LuSalTvpzI4,000019,000029,train
ehxWC3nDZC8,000003,000013,train
UjNp9euVdAA,000012,000022,train
F56MNeSubws,000003,000013,train
gtfY2jotzkY,000089,000099,train
lRn9DC8yo7M,000045,000055,train
NcjNaEwL9hY,000043,000053,train
FyYRvnHdOgU,000003,000013,train
9FavIAzhWdU,000002,000012,train
sWZbzy3tjj4,000000,000010,train
C4-ZQjH2tNM,000037,000047,train
5HoJKHUpWxE,000113,000123,train
pMKH2S_EHlY,000004,000014,train
t99HGh595PA,000013,000023,train
3q0f6BJx_V8,000002,000012,train
3eAfdZZ8-Ns,000013,000023,train
6PqipkA_7Rk,000018,000028,train
SpQApEpufNY,000015,000025,train
6691uZARdms,000021,000031,train
wD9mBFSHM1Y,000000,000010,train
NSuEnzMRJII,000008,000018,train
JpwYnXhyTFM,000041,000051,train
jadwMJLsXI4,000024,000034,train
ReIMW1pFBMI,000017,000027,train
2KQ1mvI_k2Y,000000,000010,train
nWfyPrL50zM,000078,000088,train
U_JuV55xwAg,001761,001771,train
rh-UVj0wPtw,000006,000016,train
UtCaaaiHLhY,000142,000152,train
T31lDSNTmsY,000006,000016,train
_zyHfkpeitg,000076,000086,train
6UZnidLsjIk,000000,000010,train
kvCaATaX8bY,000015,000025,train
0SuAwpjkU0c,000007,000017,train
4dLdF7J2hGc,000008,000018,train
UdVsbIeCgDQ,000027,000037,train
YoMbKbCdBbc,000258,000268,train
TCRDSwJWKFQ,000003,000013,train
JZs4hU1HS3Y,000000,000010,train
kHqgztSUm7g,000006,000016,train
0gQxSyreT3Q,000008,000018,train
ImWySuMRbXY,000016,000026,train
V59G2JApoeo,000008,000018,train
68npgFAAkew,000073,000083,train
y5sFDMJNE3g,000004,000014,train
QfKiPxghxmw,000003,000013,train
DLg2UU3ev1c,000008,000018,train
oPwOZXj-JL8,000123,000133,train
2UQosNUtK_Q,000050,000060,train
y7YjijmBEgM,000051,000061,train
fKtgN4cOWG8,000011,000021,train
MJNjtzrl5qk,000000,000010,train
FfOEo0s-rII,000011,000021,train
S72rhDECjqg,000088,000098,train
QU7V8yF0XbI,000024,000034,train
Im-hSb7cIeE,000001,000011,train
DA8K3c4HgVo,000003,000013,train
C7okhbC3viU,000001,000011,train
PCZp6p8PCBA,000004,000014,train
HJO_qH_-eFY,000003,000013,train
FpC1qkjuusA,000001,000011,train
s78PdPG8tqw,000001,000011,train
YTIwmPMxlA8,000000,000010,train
ydSqAMIu1DM,000001,000011,train
VEZ_pP3v5AM,000007,000017,train
qMQaYUZNQ90,000023,000033,train
pDkqekXopw8,000000,000010,train
WMfE3_D4syk,000075,000085,train
plWaD9NTgeQ,000113,000123,train
eqU1z1NRG5M,000023,000033,train
eQg4xmw0UUY,000005,000015,train
3p6gVU_wctg,000004,000014,train
NYPx8fE0w00,000024,000034,train
U-iQuIgd5ps,000478,000488,train
SjdtE-Gb3BU,000074,000084,train
olp1Nzp1Bk0,000040,000050,train
1B7v7KBj8CA,000048,000058,train
Tt3EdH8xjTg,000000,000010,train
qQ_gtEh-PDQ,000123,000133,train
N4EKnIiDo1A,000385,000395,train
b6_tmS5UCNE,000040,000050,train
SazGAq3beck,000003,000013,train
zZPSPzAtWiI,000096,000106,train
GT67ogDNBjo,000134,000144,train
dIG3FFYqrXw,000064,000074,train
wdzGexiKEtQ,000051,000061,train
NCtNytbP5Sc,000241,000251,train
o28yOO_4fAE,000014,000024,train
8xs9qrA7-j0,000021,000031,train
SGW0bkj4WhQ,000031,000041,train
afbuPUSgrqU,000179,000189,train
ARljeqwkSTI,000036,000046,train
wPB9K8NXOsE,000086,000096,train
0CcZv2sSMfs,000091,000101,train
TNCpJ0EhfjY,000088,000098,train
h_tNnfMyGng,000144,000154,train
0JzTdkdyXIQ,000054,000064,train
pKv_pD_oREk,000141,000151,train
hyW8-NU4-lc,000029,000039,train
X6LQ4K352TI,000042,000052,train
KwgkeS1sPzA,000010,000020,train
hHUtx0Tj2Pc,000049,000059,train
SWOiZM4j-bM,000000,000010,train
_Ewqam2wJeg,000003,000013,train
ExD5KXRtLHA,000111,000121,train
UscsLDIr8QE,000055,000065,train
rP7cfnjHsy0,000001,000011,train
t3h2PvBUk3k,000003,000013,train
00cwEcZZcu4,000003,000013,train
vdPUN0P8zLY,000071,000081,train
1njl6FwwmnQ,000009,000019,train
uc67mNBQRAg,000002,000012,train
2MdSyWlyxXs,000382,000392,train
wigfUaIL_L0,000001,000011,train
MOBC2AAtq8w,000000,000010,train
NAq3QFDbhCU,000004,000014,train
itl0hKNOXW8,000138,000148,train
qlucHuYtWlo,000050,000060,train
gwEVTJ908SQ,000021,000031,train
g3GJvDqtfys,000031,000041,train
lG1SVQCAW4w,000066,000076,train
UpusUDvcgkU,000011,000021,train
V-zV57FAndg,000000,000010,train
dJi0Hehy_zc,000333,000343,train
436nTI4VkCk,000000,000010,train
kj3wOV-nUfA,000010,000020,train
WMkcSBG8Q6Y,000003,000013,train
PrmFkJWOJPY,000376,000386,train
0f9lGSRkiiQ,000000,000010,train
Te7C61HHyj0,000022,000032,train
ttd1cc2ucYg,000000,000010,train
Q3UlEKUmBsM,000237,000247,train
vOvo81B-zK8,000002,000012,train
NgY_OtDcfJ4,000133,000143,train
L15SHO_TOj8,000019,000029,train
Rfihil7FhJ0,000000,000010,train
IToWgyodWww,000069,000079,train
vxWL1zLIGUg,000010,000020,train
AzLMpbfDa8E,000043,000053,train
MDGdM7pnKKI,000101,000111,train
WRKPOnQZ5Mo,000010,000020,train
YcY4rvr4Xl0,000017,000027,train
zew2NbbKV8g,000013,000023,train
EVHx8WuPjgY,000020,000030,train
SsECTONVt8E,000080,000090,train
-je0yLm8oRU,000026,000036,train
UVx20kX4JaE,000002,000012,train
TRy89BWatRQ,000003,000013,train
4CPpUCKy4OU,000068,000078,train
LMPT2CvlnBk,000004,000014,train
C_tBi619ORw,000001,000011,train
QTuSXrQbLzA,000059,000069,train
zTOb9pHi9EM,000032,000042,train
9_nZ9LmM3JU,000000,000010,train
7R-dibzazck,000026,000036,train
RLsCOVZdpjQ,000186,000196,train
3ppccvk-yjw,000016,000026,train
WGH0jxkT3hU,000020,000030,train
8T759EZNHRI,000059,000069,train
Rqt_9QVfvec,000023,000033,train
O0z625VDXXg,000024,000034,train
OpY84LvPreQ,000000,000010,train
NAqrwQ54ptY,000028,000038,train
_Bl5zZ30aGk,000001,000011,train
